  -50.0000  290.0000    5.0013
  -50.0000  295.0000    5.3364
  -50.0000  300.0000    5.6073
  -50.0000  305.0000    5.8552
  -50.0000  310.0000    6.0963
  -50.0000  315.0000    6.3205
  -50.0000  320.0000    6.4944
  -50.0000  325.0000    6.6039
  -50.0000  330.0000    6.6838
  -50.0000  335.0000    6.7396
  -50.0000  340.0000    6.7899
  -50.0000  345.0000    6.8221
  -50.0000  350.0000    6.7494
  -50.0000  355.0000    6.6960
  -50.0000  360.0000    6.5928
  -45.0000    0.0000    6.7492
  -45.0000    5.0000    6.5933
  -45.0000   10.0000    6.4498
  -45.0000   15.0000    6.3028
  -45.0000   20.0000    6.1655
  -45.0000   25.0000    6.0414
  -45.0000   30.0000    5.9248
  -45.0000   35.0000    5.8108
  -45.0000   40.0000    5.7046
  -45.0000   45.0000    5.6811
  -45.0000   50.0000    5.6577
  -45.0000   55.0000    5.6166
  -45.0000   60.0000    5.5754
  -45.0000   65.0000    5.5791
  -45.0000   70.0000    5.5669
  -45.0000   75.0000    5.5760
  -45.0000   80.0000    5.5579
  -45.0000   85.0000    5.5391
  -45.0000   90.0000    5.5545
  -45.0000   95.0000    5.5470
  -45.0000  100.0000    5.5520
  -45.0000  105.0000    5.5720
  -45.0000  110.0000    5.5858
  -45.0000  115.0000    5.5663
  -45.0000  120.0000    5.5380
  -45.0000  125.0000    5.5515
  -45.0000  130.0000    5.5647
  -45.0000  135.0000    5.5188
  -45.0000  140.0000    5.4343
  -45.0000  145.0000    5.3488
  -45.0000  150.0000    5.2809
  -45.0000  155.0000    5.2105
  -45.0000  160.0000    5.1897
  -45.0000  165.0000    5.2023
  -45.0000  170.0000    5.1740
  -45.0000  175.0000    5.2407
  -45.0000  180.0000    5.2595
  -45.0000  185.0000    5.2437
  -45.0000  190.0000    5.1862
  -45.0000  195.0000    5.1012
  -45.0000  200.0000    4.9361
  -45.0000  205.0000    4.7403
  -45.0000  210.0000    4.5462
  -45.0000  215.0000    4.3720
  -45.0000  220.0000    4.2258
  -45.0000  225.0000    4.1072
  -45.0000  230.0000    4.0147
  -45.0000  235.0000    3.9461
  -45.0000  240.0000    3.8987
  -45.0000  245.0000    3.8733
  -45.0000  250.0000    3.8689
  -45.0000  255.0000    3.8756
  -45.0000  260.0000    3.8757
  -45.0000  265.0000    3.9193
  -45.0000  270.0000    4.0205
  -45.0000  275.0000    4.1842
  -45.0000  280.0000    4.4355
  -45.0000  285.0000    4.8174
  -45.0000  290.0000    5.2129
  -45.0000  295.0000    5.5991
  -45.0000  300.0000    5.8972
  -45.0000  305.0000    6.1432
  -45.0000  310.0000    6.3516
  -45.0000  315.0000    6.5373
  -45.0000  320.0000    6.6839
  -45.0000  325.0000    6.8161
  -45.0000  330.0000    6.9190
  -45.0000  335.0000    6.9925
  -45.0000  340.0000    7.0280
  -45.0000  345.0000    7.0265
  -45.0000  350.0000    6.9548
  -45.0000  355.0000    6.8645
  -45.0000  360.0000    6.7492
  -40.0000    0.0000    6.8111
  -40.0000    5.0000    6.6552
  -40.0000   10.0000    6.4995
